"Time (s)","Load (N)","Machine Extension (mm)","Stress (MPa)","Extension from Preload (mm)","Strain","Percentage Strain","Gauge Length (mm)","Load_N","NEXYGEN_Stress_MPa","Percentage_Strain","Measured_Width_mm","Measured_Thickness_mm","Measured_Area_mm2","Recalculated_Stress_MPa","Stress_Difference_MPa","Stress_Difference_Percent","Material","Orientation","K","Sample","File"
1.57611,1.8323,0.0021544,0.22904,-0.0062816,-0.00020821,-0.020821,24.994,1.8323,0.22904,-0.020821,4.118,1.91833333333333,7.89969666666667,0.231945614789429,0.00290561478942861,1.26860582842674,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.59382,1.9289,0.0023091,0.24111,-0.0061268,-0.00020202,-0.020202,24.994,1.9289,0.24111,-0.020202,4.118,1.91833333333333,7.89969666666667,0.244173932416814,0.00306393241681432,1.27076123628814,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.61153,2.0254,0.0024639,0.25318,-0.0059721,-0.00019583,-0.019583,24.994,2.0254,0.25318,-0.019583,4.118,1.91833333333333,7.89969666666667,0.2563895913303,0.00320959133029997,1.26771124508254,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.62924,2.1219,0.0026186,0.26524,-0.0058174,-0.00018964,-0.018964,24.994,2.1219,0.26524,-0.018964,4.118,1.91833333333333,7.89969666666667,0.268605250243786,0.00336525024378576,1.2687566897096,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.64695,2.2185,0.0027733,0.27731,-0.0056627,-0.00018345,-0.018345,24.995,2.2185,0.27731,-0.018345,4.118,1.91833333333333,7.89969666666667,0.280833567871171,0.00352356787117142,1.27062416471509,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.66466,2.315,0.002928,0.28938,-0.0055079,-0.00017727,-0.017727,24.995,2.315,0.28938,-0.017727,4.118,1.91833333333333,7.89969666666667,0.293049226784657,0.00366922678465709,1.26796142948963,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.68237,2.4116,0.0030828,0.30145,-0.0053532,-0.00017108,-0.017108,24.995,2.4116,0.30145,-0.017108,4.118,1.91833333333333,7.89969666666667,0.305277544412043,0.0038275444120428,1.26971119988151,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.70008,2.5081,0.0032375,0.31352,-0.0051985,-0.00016489,-0.016489,24.995,2.5081,0.31352,-0.016489,4.118,1.91833333333333,7.89969666666667,0.317493203325529,0.00397320332552853,1.26728863406753,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.71778,2.6047,0.0033922,0.32558,-0.0050437,-0.0001587,-0.01587,24.995,2.6047,0.32558,-0.01587,4.118,1.91833333333333,7.89969666666667,0.329721520952914,0.0041415209529142,1.27204403001235,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.73549,2.7012,0.003547,0.33765,-0.004889,-0.00015251,-0.015251,24.995,2.7012,0.33765,-0.015251,4.118,1.91833333333333,7.89969666666667,0.3419371798664,0.00428717986639993,1.26971119988151,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.7532,2.7978,0.0037017,0.34972,-0.0047343,-0.00014632,-0.014632,24.996,2.7978,0.34972,-0.014632,4.118,1.91833333333333,7.89969666666667,0.354165497493786,0.00444549749378564,1.27115906833628,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.77091,2.8943,0.0038564,0.36179,-0.0045796,-0.00014013,-0.014013,24.996,2.8943,0.36179,-0.014013,4.118,1.91833333333333,7.89969666666667,0.366381156407271,0.00459115640727131,1.26901141747182,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.78862,2.9908,0.0040111,0.37386,-0.0044248,-0.00013394,-0.013394,24.996,2.9908,0.37386,-0.013394,4.118,1.91833333333333,7.89969666666667,0.378596815320757,0.00473681532075698,1.2670024396183,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.80633,3.0874,0.0041659,0.38592,-0.0042701,-0.00012775,-0.012775,24.996,3.0874,0.38592,-0.012775,4.118,1.91833333333333,7.89969666666667,0.390825132948143,0.00490513294814277,1.27102325563401,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.82404,3.1839,0.0043206,0.39799,-0.0041154,-0.00012156,-0.012156,24.996,3.1839,0.39799,-0.012156,4.118,1.91833333333333,7.89969666666667,0.403040791861628,0.00505079186162838,1.26907506762189,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.84175,3.2805,0.0044753,0.41006,-0.0039607,-0.00011537,-0.011537,24.996,3.2805,0.41006,-0.011537,4.118,1.91833333333333,7.89969666666667,0.415269109489014,0.0052091094890141,1.27032860776816,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.85946,3.377,0.00463,0.42213,-0.0038059,-0.00010919,-0.010919,24.997,3.377,0.42213,-0.010919,4.118,1.91833333333333,7.89969666666667,0.4274847684025,0.00535476840249977,1.26851169130357,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.87717,3.4736,0.0047848,0.4342,-0.0036512,-0.000103,-0.0103,24.997,3.4736,0.4342,-0.0103,4.118,1.91833333333333,7.89969666666667,0.439713086029885,0.00551308602988548,1.2697111998815,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.89488,3.5701,0.0049395,0.44626,-0.0034965,-9.6807e-05,-0.0096807,24.997,3.5701,0.44626,-0.0096807,4.118,1.91833333333333,7.89969666666667,0.451928744943371,0.00566874494337122,1.270278524486,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.91258,3.6666,0.0050942,0.45833,-0.0033418,-9.0618e-05,-0.0090618,24.997,3.6666,0.45833,-0.0090618,4.118,1.91833333333333,7.89969666666667,0.464144403856857,0.00581440385685689,1.268606431361,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.93029,3.7632,0.0052489,0.4704,-0.003187,-8.4429e-05,-0.0084429,24.997,3.7632,0.4704,-0.0084429,4.118,1.91833333333333,7.89969666666667,0.476372721484243,0.0059727214842426,1.26971119988151,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.948,3.8597,0.0054037,0.48247,-0.0030323,-7.824e-05,-0.007824,24.997,3.8597,0.48247,-0.007824,4.118,1.91833333333333,7.89969666666667,0.488588380397728,0.00611838039772833,1.2681369614128,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.96571,3.9563,0.0055584,0.49454,-0.0028776,-7.2051e-05,-0.0072051,24.997,3.9563,0.49454,-0.0072051,4.118,1.91833333333333,7.89969666666667,0.500816698025114,0.00627669802511399,1.2691992609524,"PETG","Flat",80,3,"PETG 80%_3.txt"
1.98342,4.0528,0.0057131,0.5066,-0.0027228,-6.5862e-05,-0.0065862,24.998,4.0528,0.5066,-0.0065862,4.118,1.91833333333333,7.89969666666667,0.5130323569386,0.00643235693859967,1.2697111998815,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.00113,4.1494,0.0058679,0.51867,-0.0025681,-5.9673e-05,-0.0059673,24.998,4.1494,0.51867,-0.0059673,4.118,1.91833333333333,7.89969666666667,0.525260674565985,0.00659067456598539,1.27068744403675,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.01884,4.2459,0.0060226,0.53074,-0.0024134,-5.3484e-05,-0.0053484,24.998,4.2459,0.53074,-0.0053484,4.118,1.91833333333333,7.89969666666667,0.537476333479471,0.00673633347947111,1.26923417859425,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.03655,4.3425,0.0061773,0.54281,-0.0022587,-4.7295e-05,-0.0047295,24.998,4.3425,0.54281,-0.0047295,4.118,1.91833333333333,7.89969666666667,0.549704651106857,0.00689465110685683,1.2701776140559,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.05426,4.439,0.006332,0.55488,-0.0021039,-4.1106e-05,-0.0041106,24.998,4.439,0.55488,-0.0041106,4.118,1.91833333333333,7.89969666666667,0.561920310020342,0.00704031002034244,1.26879866283565,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.07197,4.5355,0.0064868,0.56694,-0.0019492,-3.4917e-05,-0.0034917,24.998,4.5355,0.56694,-0.0034917,4.118,1.91833333333333,7.89969666666667,0.574135968933828,0.00719596893382823,1.26926463714471,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.08968,4.6321,0.0066415,0.57901,-0.0017945,-2.8727e-05,-0.0028727,24.999,4.6321,0.57901,-0.0028727,4.118,1.91833333333333,7.89969666666667,0.586364286561214,0.00735428656121395,1.27014845360425,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.10738,4.7286,0.0067962,0.59108,-0.0016398,-2.2538e-05,-0.0022538,24.999,4.7286,0.59108,-0.0022538,4.118,1.91833333333333,7.89969666666667,0.5985799454747,0.00749994547469957,1.26885455009467,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.12509,4.8252,0.0069509,0.60315,-0.001485,-1.6349e-05,-0.0016349,24.999,4.8252,0.60315,-0.0016349,4.118,1.91833333333333,7.89969666666667,0.610808263102085,0.00765826310208528,1.2697111998815,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.1428,4.9217,0.0071057,0.61522,-0.0013303,-1.016e-05,-0.001016,24.999,4.9217,0.61522,-0.001016,4.118,1.91833333333333,7.89969666666667,0.623023922015571,0.00780392201557112,1.26847664503285,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.16051,5.0183,0.0072604,0.62728,-0.0011756,-3.9712e-06,-0.00039712,24.999,5.0183,0.62728,-0.00039712,4.118,1.91833333333333,7.89969666666667,0.635252239642957,0.00797223964295679,1.27092201934651,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.17822,5.4168,0.0074151,0.6771,-0.0010209,2.2179e-06,0.00022179,24.999,5.4168,0.6771,0.00022179,4.118,1.91833333333333,7.89969666666667,0.685697214534398,0.00859721453439766,1.2697111998815,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.19593,5.4646,0.0075698,0.68307,-0.00086613,8.407e-06,0.0008407,24.999,5.4646,0.68307,0.0008407,4.118,1.91833333333333,7.89969666666667,0.691748079778591,0.00867807977859059,1.2704524834337,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.21364,5.5124,0.0077246,0.68904,-0.0007114,1.4596e-05,0.0014596,25,5.5124,0.68904,0.0014596,4.118,1.91833333333333,7.89969666666667,0.697798945022784,0.00875894502278363,1.27118092168577,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.23135,5.5601,0.0078793,0.69502,-0.00055667,2.0785e-05,0.0020785,25,5.5601,0.69502,0.0020785,4.118,1.91833333333333,7.89969666666667,0.703837151553076,0.0088171515530765,1.26861839271913,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.24906,5.6079,0.008034,0.70099,-0.00040195,2.6974e-05,0.0026974,25,5.6079,0.70099,0.0026974,4.118,1.91833333333333,7.89969666666667,0.709888016797269,0.00889801679726931,1.26935003313447,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.26677,5.6557,0.0081888,0.70696,-0.00024722,3.3163e-05,0.0033163,25,5.6557,0.70696,0.0033163,4.118,1.91833333333333,7.89969666666667,0.715938882041462,0.00897888204146235,1.27006931671698,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.28448,5.7035,0.0083435,0.71293,-9.2494e-05,3.9352e-05,0.0039352,25,5.7035,0.71293,0.0039352,4.118,1.91833333333333,7.89969666666667,0.721989747285655,0.00905974728565528,1.27077655389103,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.30218,5.7513,0.0084982,0.71891,6.2233e-05,4.5541e-05,0.0045541,25,5.7513,0.71891,0.0045541,4.118,1.91833333333333,7.89969666666667,0.728040612529848,0.00913061252984804,1.27006336396045,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.31989,5.799,0.008587,0.72488,0.00015106,4.9094e-05,0.0049094,25,5.799,0.72488,0.0049094,4.118,1.91833333333333,7.89969666666667,0.734078819060141,0.00919881906014119,1.26901267246181,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.3376,5.8468,0.0086385,0.73085,0.00020251,5.1152e-05,0.0051152,25.001,5.8468,0.73085,0.0051152,4.118,1.91833333333333,7.89969666666667,0.740129684304334,0.00927968430433401,1.26971119988151,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.35531,5.8946,0.0086899,0.73682,0.00025396,5.321e-05,0.005321,25.001,5.8946,0.73682,0.005321,4.118,1.91833333333333,7.89969666666667,0.746180549548527,0.00936054954852683,1.27039840782373,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.37302,5.9424,0.0087414,0.7428,0.00030541,5.5268e-05,0.0055268,25.001,5.9424,0.7428,0.0055268,4.118,1.91833333333333,7.89969666666667,0.75223141479272,0.00943141479271981,1.2697111998815,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.39073,5.9902,0.0087928,0.74877,0.00035686,5.7326e-05,0.0057326,25.001,5.9902,0.74877,0.0057326,4.118,1.91833333333333,7.89969666666667,0.758282280036913,0.00951228003691262,1.27038744032381,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.40844,6.0379,0.0088443,0.75474,0.00040831,5.9384e-05,0.0059384,25.001,6.0379,0.75474,0.0059384,4.118,1.91833333333333,7.89969666666667,0.764320486567206,0.00958048656720567,1.26937575419425,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.42615,6.0857,0.0088957,0.76072,0.00045976,6.1442e-05,0.0061442,25.001,6.0857,0.76072,0.0061442,4.118,1.91833333333333,7.89969666666667,0.770371351811399,0.00965135181139865,1.26871277360903,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.44386,6.1335,0.0089472,0.76669,0.00051121,6.35e-05,0.00635,25.001,6.1335,0.76669,0.00635,4.118,1.91833333333333,7.89969666666667,0.776422217055591,0.00973221705559146,1.26938098261246,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.46157,6.1813,0.0089986,0.77266,0.00056266,6.5558e-05,0.0065558,25.001,6.1813,0.77266,0.0065558,4.118,1.91833333333333,7.89969666666667,0.782473082299785,0.0098130822997845,1.27003886570866,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.47928,6.2291,0.0090501,0.77863,0.00061411,6.7616e-05,0.0067616,25.001,6.2291,0.77863,0.0067616,4.118,1.91833333333333,7.89969666666667,0.788523947543977,0.00989394754397732,1.27068666041346,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.49699,6.2768,0.0091015,0.78461,0.00066556,6.9674e-05,0.0069674,25.001,6.2768,0.78461,0.0069674,4.118,1.91833333333333,7.89969666666667,0.79456215407427,0.00995215407427019,1.26842049862609,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.51469,6.3246,0.009153,0.79058,0.00071701,7.1732e-05,0.0071732,25.001,6.3246,0.79058,0.0071732,4.118,1.91833333333333,7.89969666666667,0.800613019318463,0.0100330193184633,1.26907072256613,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.5324,6.3724,0.0092044,0.79655,0.00076846,7.379e-05,0.007379,25.001,6.3724,0.79655,0.007379,4.118,1.91833333333333,7.89969666666667,0.806663884562656,0.0101138845626562,1.26971119988151,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.55011,6.4202,0.0092559,0.80252,0.00081991,7.5848e-05,0.0075848,25.001,6.4202,0.80252,0.0075848,4.118,1.91833333333333,7.89969666666667,0.812714749806849,0.0101947498068491,1.27034214808965,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.56782,6.468,0.0093073,0.8085,0.00087136,7.7906e-05,0.0077906,25.001,6.468,0.8085,0.0077906,4.118,1.91833333333333,7.89969666666667,0.818765615051042,0.010265615051042,1.2697111998815,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.58553,6.5158,0.0093588,0.81447,0.00092281,7.9964e-05,0.0079964,25.001,6.5158,0.81447,0.0079964,4.118,1.91833333333333,7.89969666666667,0.824816480295235,0.0103464802952348,1.27033289074303,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.60324,6.5635,0.0094102,0.82044,0.00097426,8.2022e-05,0.0082022,25.001,6.5635,0.82044,0.0082022,4.118,1.91833333333333,7.89969666666667,0.830854686825528,0.0104146868255279,1.26940261634342,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.62095,6.6113,0.0094617,0.82641,0.0010257,8.408e-05,0.008408,25.001,6.6113,0.82641,0.008408,4.118,1.91833333333333,7.89969666666667,0.836905552069721,0.0104955520697207,1.27001755420684,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.63866,6.6591,0.0095131,0.83239,0.0010772,8.6138e-05,0.0086138,25.001,6.6591,0.83239,0.0086138,4.118,1.91833333333333,7.89969666666667,0.842956417313914,0.0105664173139136,1.26940704644621,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.65637,6.7069,0.0095646,0.83836,0.0011286,8.8196e-05,0.0088196,25.001,6.7069,0.83836,0.0088196,4.118,1.91833333333333,7.89969666666667,0.849007282558107,0.0106472825581067,1.27001318742624,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.67408,6.7547,0.009616,0.84433,0.0011801,9.0254e-05,0.0090254,25.001,6.7547,0.84433,0.0090254,4.118,1.91833333333333,7.89969666666667,0.855058147802299,0.0107281478022995,1.27061075673013,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.69179,6.8024,0.0096675,0.8503,0.0012315,9.2312e-05,0.0092312,25.002,6.8024,0.8503,0.0092312,4.118,1.91833333333333,7.89969666666667,0.861096354332592,0.0107963543325924,1.2697111998815,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.70949,6.8502,0.0097189,0.85628,0.001283,9.437e-05,0.009437,25.002,6.8502,0.85628,0.009437,4.118,1.91833333333333,7.89969666666667,0.867147219576785,0.0108672195767854,1.26911986462201,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.7272,6.898,0.0097704,0.86225,0.0013344,9.6428e-05,0.0096428,25.002,6.898,0.86225,0.0096428,4.118,1.91833333333333,7.89969666666667,0.873198084820978,0.0109480848209783,1.26971119988151,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.74491,6.9458,0.0098218,0.86822,0.0013859,9.8486e-05,0.0098486,25.002,6.9458,0.86822,0.0098486,4.118,1.91833333333333,7.89969666666667,0.879248950065171,0.0110289500651712,1.27029440293603,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.76262,6.9936,0.0098733,0.87419,0.0014373,0.00010054,0.010054,25.002,6.9936,0.87419,0.010054,4.118,1.91833333333333,7.89969666666667,0.885299815309364,0.0111098153093641,1.27086964039443,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.78033,7.0413,0.0099247,0.88017,0.0014888,0.0001026,0.01026,25.002,7.0413,0.88017,0.01026,4.118,1.91833333333333,7.89969666666667,0.891338021839657,0.011168021839657,1.26884827245385,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.79804,7.0891,0.0099762,0.88614,0.0015402,0.00010466,0.010466,25.002,7.0891,0.88614,0.010466,4.118,1.91833333333333,7.89969666666667,0.89738888708385,0.01124888708385,1.26942549527727,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.81575,7.1369,0.010028,0.89211,0.0015917,0.00010672,0.010672,25.002,7.1369,0.89211,0.010672,4.118,1.91833333333333,7.89969666666667,0.903439752328043,0.0113297523280429,1.26999499255057,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.83346,7.1847,0.010079,0.89809,0.0016431,0.00010878,0.010878,25.002,7.1847,0.89809,0.010878,4.118,1.91833333333333,7.89969666666667,0.909490617572236,0.0114006175722358,1.26942929686733,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.85117,7.2325,0.010131,0.90406,0.0016946,0.00011083,0.011083,25.002,7.2325,0.90406,0.011083,4.118,1.91833333333333,7.89969666666667,0.915541482816429,0.0114814828164288,1.26999124133673,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.86888,7.2802,0.010182,0.91003,0.001746,0.00011289,0.011289,25.002,7.2802,0.91003,0.011289,4.118,1.91833333333333,7.89969666666667,0.921579689346722,0.0115496893467216,1.26915479124003,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.88659,7.328,0.010233,0.916,0.0017975,0.00011495,0.011495,25.002,7.328,0.916,0.011495,4.118,1.91833333333333,7.89969666666667,0.927630554590915,0.0116305545909146,1.2697111998815,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.90429,7.3457,0.010285,0.91821,0.0018489,0.00011701,0.011701,25.002,7.3457,0.91821,0.011701,4.118,1.91833333333333,7.89969666666667,0.929871146951212,0.011661146951212,1.26998692578081,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.922,7.3632,0.010336,0.92039,0.0019004,0.00011907,0.011907,25.002,7.3632,0.92039,0.011907,4.118,1.91833333333333,7.89969666666667,0.932086421883709,0.0116964218837093,1.2708114911841,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.93971,7.3806,0.010388,0.92258,0.0019518,0.00012112,0.012112,25.002,7.3806,0.92258,0.012112,4.118,1.91833333333333,7.89969666666667,0.934289038102307,0.0117090381023069,1.2691623601538,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.95742,7.3981,0.010439,0.92476,0.0020033,0.00012318,0.012318,25.002,7.3981,0.92476,0.012318,4.118,1.91833333333333,7.89969666666667,0.936504313034804,0.0117443130348043,1.26998497283666,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.97513,7.4155,0.010491,0.92694,0.0020547,0.00012524,0.012524,25.002,7.4155,0.92694,0.012524,4.118,1.91833333333333,7.89969666666667,0.938706929253402,0.0117669292534016,1.26943807079224,"PETG","Flat",80,3,"PETG 80%_3.txt"
2.99284,7.433,0.010781,0.92912,0.0023451,0.00013686,0.013686,25.003,7.433,0.92912,0.013686,4.118,1.91833333333333,7.89969666666667,0.940922204185899,0.0118022041858991,1.27025617637109,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.01055,7.4504,0.011239,0.9313,0.0028027,0.00015516,0.015516,25.003,7.4504,0.9313,0.015516,4.118,1.91833333333333,7.89969666666667,0.943124820404497,0.0118248204044965,1.26971119988151,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.02826,7.4679,0.011696,0.93348,0.0032604,0.00017347,0.017347,25.004,7.4679,0.93348,0.017347,4.118,1.91833333333333,7.89969666666667,0.945340095336994,0.0118600953369939,1.27052484648776,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.04597,7.4853,0.012154,0.93567,0.003718,0.00019177,0.019177,25.004,7.4853,0.93567,0.019177,4.118,1.91833333333333,7.89969666666667,0.947542711555591,0.0118727115555912,1.2688994576711,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.06368,7.5028,0.012361,0.93785,0.0039251,0.00020006,0.020006,25.004,7.5028,0.93785,0.020006,4.118,1.91833333333333,7.89969666666667,0.949757986488089,0.0119079864880887,1.2697111998815,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.08139,7.5202,0.01252,0.94003,0.0040839,0.00020641,0.020641,25.004,7.5202,0.94003,0.020641,4.118,1.91833333333333,7.89969666666667,0.951960602706686,0.0119306027066861,1.26917254839591,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.0991,7.5377,0.012679,0.94221,0.0042427,0.00021276,0.021276,25.005,7.5377,0.94221,0.021276,4.118,1.91833333333333,7.89969666666667,0.954175877639184,0.0119658776391836,1.26997990248284,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.1168,7.5551,0.012838,0.94439,0.0044015,0.00021911,0.021911,25.005,7.5551,0.94439,0.021911,4.118,1.91833333333333,7.89969666666667,0.956378493857781,0.0119884938577811,1.26944311754478,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.13451,7.6277,0.012996,0.95347,0.0045604,0.00022547,0.022547,25.005,7.6277,0.95347,0.022547,4.118,1.91833333333333,7.89969666666667,0.96556872014917,0.0120987201491701,1.26891461180427,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.15222,7.7478,0.013155,0.96848,0.0047192,0.00023182,0.023182,25.005,7.7478,0.96848,0.023182,4.118,1.91833333333333,7.89969666666667,0.980771835543052,0.0122918355430524,1.26918837178386,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.16993,7.868,0.013314,0.98349,0.004878,0.00023817,0.023817,25.005,7.868,0.98349,0.023817,4.118,1.91833333333333,7.89969666666667,0.995987609650835,0.0124976096508347,1.27074089729786,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.18764,7.9881,0.013473,0.99851,0.0050368,0.00024453,0.024453,25.005,7.9881,0.99851,0.024453,4.118,1.91833333333333,7.89969666666667,1.01119072504472,0.012680725044717,1.2699647519521,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.20535,8.1082,0.013632,1.0135,0.0051956,0.00025088,0.025088,25.006,8.1082,1.0135,0.025088,4.118,1.91833333333333,7.89969666666667,1.0263938404386,0.012893840438599,1.27220921939802,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.22306,8.2283,0.01379,1.0285,0.0053545,0.00025723,0.025723,25.006,8.2283,1.0285,0.025723,4.118,1.91833333333333,7.89969666666667,1.04159695583248,0.0130969558324814,1.27340358118438,"PETG","Flat",80,3,"PETG 80%_3.txt"
3.24077,8.3484,0.013949,1.0435,0.0055133,0.00026358,0.026358,25.006,8.3484,1.0435,0.026358,4.118,1.91833333333333,7.89969666666667,1.05680007122636,0.0133000712263633,1.2745636057847,"PETG","Flat",80,3,"PETG 80%_3.txt"
